customer_id,company_name,contact_email,industry,company_size,acquisition_date,acquisition_channel,acquisition_cost,geography,seats_tendency,upgrade_tendency,budget_factor,has_trial,trial_start_date,trial_end_date,referred_by_customer_id
94f3d76c-9173-42a0-b04d-d4b0ce4ef5b3,"Rojas, Young and Henry",briansuarez@example.org,Finance,Startup (1-10),2023-04-22,Webinar,455.8826585911142,Europe,1.2,0.8,0.7,False,,,
fc3dfc4d-907b-4292-b61a-e2b99be90cfe,Gray Inc,wtyler@example.com,Media,Small (11-50),2022-10-29,Partner,48.35255913008731,Europe,1.5,1.0,1.0,False,,,e48ba4d9-a4aa-42b1-8349-861ca64dd1d8
5018292b-d78a-45c0-85bb-6962762e8e1d,Martinez-Reese,edwardthomas@example.net,Non-profit,Medium (51-200),2024-01-10,Content Marketing,237.33809245938266,Other,2.0,1.3,1.5,True,2024-01-07,2024-01-14,
23b31b01-8b9c-4547-889b-ec12d2ccf718,Anderson-Ochoa,charles31@example.net,Real Estate,Startup (1-10),2024-09-13,Cold Outreach,856.0805743692938,Latin America,1.2,0.8,0.7,False,,,
76a0b532-fd60-47fd-87a4-86759e2f96ee,Hernandez and Sons,santosjessica@example.com,Retail,Enterprise (1000+),2024-04-23,Webinar,67.19312527869263,Asia-Pacific,5.0,1.2,3.0,True,2024-04-16,2024-05-09,
e02c5af9-07f0-4266-9b4d-05afbef0f18f,James Group,cartermichael@example.org,Manufacturing,Small (11-50),2024-11-28,Referral,94.34533398926003,Europe,1.5,1.0,1.0,False,,,
796da55b-0f51-473b-a020-6b6175f091a9,Carpenter LLC,camposmatthew@example.net,Consulting,Startup (1-10),2024-05-16,Content Marketing,160.72922102218476,North America,1.2,0.8,0.7,True,2024-05-10,2024-05-28,
a7619b74-53f0-4b78-817e-9c389c93123f,"Young, Donaldson and Bailey",sarah61@example.com,Non-profit,Enterprise (1000+),2024-11-14,Free Trial,99.20808140084915,Europe,5.0,1.2,3.0,False,,,
13728fa4-9c19-46d2-99ca-137a79fe6874,"Velez, Rodriguez and Palmer",johnbarnes@example.net,Media,Medium (51-200),2024-12-27,Free Trial,42.925637370737526,Other,2.0,1.3,1.5,False,,,
feccf8d7-f4a8-4eef-a4dd-07d15dc1c6c4,Powers-Bradford,munozlauren@example.org,Non-profit,Medium (51-200),2023-09-01,Referral,156.78107098104596,Asia-Pacific,2.0,1.3,1.5,False,,,b89ebaf6-bee5-4100-b019-080c4bf0325d
597fd28b-1deb-427b-8be8-bd5ba459e219,Cunningham-Obrien,xfranklin@example.net,Manufacturing,Startup (1-10),2022-08-07,Organic Search,63.44396205909106,Asia-Pacific,1.2,0.8,0.7,True,2022-08-06,2022-08-24,
ca333f30-1db2-41a4-9359-cc92cd449e58,"Black, Anderson and Mcmillan",rachel22@example.org,Manufacturing,Medium (51-200),2023-02-22,Content Marketing,216.77803384044734,Latin America,2.0,1.3,1.5,False,,,
fa187667-143a-4a06-be5a-46f2df932083,Johnson-Wright,hollandhannah@example.com,Finance,Startup (1-10),2022-09-04,Webinar,71.12654486361693,Europe,1.2,0.8,0.7,False,,,acd91ce7-08b4-49e5-ae27-dd2e9b66c79a
dffecfbd-a77b-42cd-bdd2-3e475bb35d4f,Moss-Martin,vholmes@example.org,Finance,Startup (1-10),2024-10-06,Free Trial,512.831598892929,Europe,1.2,0.8,0.7,False,,,
4afc3845-16ac-4c01-a882-53adba6c1b15,Torres and Sons,jessicawarren@example.com,Education,Startup (1-10),2022-12-12,Webinar,79.31262853841521,Other,1.2,0.8,0.7,True,2022-12-10,2023-01-08,
dc9e6e71-323a-4121-9af7-f975dff0c313,Chung Ltd,crystalyates@example.com,Non-profit,Small (11-50),2022-04-21,Content Marketing,114.70352855891946,North America,1.5,1.0,1.0,False,,,
ef04df03-c107-4470-8fd0-a0948836f0d4,Chavez Inc,xspence@example.net,Retail,Medium (51-200),2022-03-04,Cold Outreach,284.52290895600623,Other,2.0,1.3,1.5,True,2022-03-02,2022-03-12,
633eb62e-f389-41e9-901d-fa164d391689,"Perez, Klein and Moore",sgardner@example.org,Healthcare,Enterprise (1000+),2022-11-07,Organic Search,55.44039872431648,Europe,5.0,1.2,3.0,False,,,
790143d2-7311-47bd-b42e-1ed809ce1dd0,"Thompson, Vasquez and Knight",johnny77@example.com,Consulting,Enterprise (1000+),2024-07-19,Paid Search,178.0328257620363,Asia-Pacific,5.0,1.2,3.0,True,2024-07-15,2024-08-08,ced5dee4-ba05-4454-a059-1b3a0dd40081
f2019fa5-9afa-41b2-8fcb-0b0562a90b2b,Lee-Gonzalez,tayloramy@example.net,Finance,Enterprise (1000+),2023-08-13,Free Trial,422.2992573802098,Europe,5.0,1.2,3.0,True,2023-08-07,2023-08-14,
72f4f75b-1393-4d90-9469-820aefa0ff80,Stone LLC,patty86@example.org,Finance,Medium (51-200),2023-10-20,Partner,41.01809916521521,Europe,2.0,1.3,1.5,False,,,
75d4e8b7-83bd-4092-ad2f-74e2b4784601,Anderson-Castillo,anne75@example.com,Consulting,Startup (1-10),2024-09-08,Paid Search,172.03657280986607,Latin America,1.2,0.8,0.7,True,2024-09-05,2024-09-13,e3324e64-9a13-4576-bbd0-51860b8bb708
87f524f5-5475-4010-96f9-af2aacfed9c8,Deleon-Miranda,martinezrichard@example.com,Media,Small (11-50),2024-09-21,Referral,182.71110338448406,Europe,1.5,1.0,1.0,True,2024-09-20,2024-10-17,
86adf879-a291-4efa-a488-60fc57dd1ca2,Bryant Group,jaclyn44@example.com,Education,Medium (51-200),2022-04-04,Organic Search,277.39938681938355,North America,2.0,1.3,1.5,False,,,
10dc846b-da63-4453-88e0-b9fa12ed293d,Bennett-Arnold,randyharris@example.net,Technology,Medium (51-200),2023-10-24,Cold Outreach,55.17110914955711,Latin America,2.0,1.3,1.5,True,2023-10-21,2023-11-12,
da939aa7-b27e-4cb1-80a2-7e77e3612c8c,Wright-Williams,qjenkins@example.org,Retail,Startup (1-10),2024-04-11,Referral,51.60583304119385,Asia-Pacific,1.2,0.8,0.7,False,,,433ed45e-a850-4282-ade8-644366ec477d
01e37a1e-6bb3-4689-83dd-58d84117c7b0,Santiago-York,frederick39@example.com,Finance,Small (11-50),2024-10-02,Webinar,225.3271288921586,Europe,1.5,1.0,1.0,False,,,
bb0412da-c8d2-4bbd-a019-724845261f66,White-Cox,hannahedwards@example.org,Legal,Large (201-1000),2023-01-06,Partner,188.21552929278104,Latin America,3.0,1.5,2.0,False,,,
5d90cef1-6785-4fcb-804e-8ac5447e6a63,Rodriguez-King,kevin70@example.org,Media,Enterprise (1000+),2024-02-14,Trade Show,181.34372803670172,Asia-Pacific,5.0,1.2,3.0,False,,,
ef6aae34-afcb-483c-af4c-5f73d6d5889c,"Price, Bennett and Reyes",april69@example.com,Non-profit,Startup (1-10),2023-01-15,Webinar,195.81269559430004,Europe,1.2,0.8,0.7,False,,,
2d9e66bd-ded9-4fe9-8d20-35361eac96ce,Gonzales Ltd,lucastorres@example.com,Finance,Startup (1-10),2022-06-19,Content Marketing,86.14054639733541,Latin America,1.2,0.8,0.7,False,,,
8a4dcff6-f644-4773-a910-4ddd47e49f6f,"Walters, Vincent and Lawrence",jwilliams@example.org,Healthcare,Large (201-1000),2023-02-03,Cold Outreach,178.7168943037269,Other,3.0,1.5,2.0,False,,,
b3e39779-d2ff-4bfb-9208-0c66e9c8ca72,"Medina, Salinas and Ward",davidmelendez@example.com,Finance,Large (201-1000),2023-02-24,Content Marketing,187.62738072968708,North America,3.0,1.5,2.0,True,2023-02-17,2023-03-09,cafd9454-9828-4a9a-bf9b-b96390330c11
c78b8403-d8d0-4032-8a40-cd2ec842dbbb,Johnson LLC,allenrachel@example.net,Marketing,Startup (1-10),2024-05-25,Paid Search,83.80719521689416,Europe,1.2,0.8,0.7,False,,,
c906a3af-6ba9-4cf6-8fad-834741c1c579,"Reynolds, Nguyen and Scott",jonathan01@example.com,Technology,Startup (1-10),2022-05-29,Direct,660.250698372256,Other,1.2,0.8,0.7,True,2022-05-28,2022-06-09,
90e20c51-62ac-4447-b398-ee794da21559,"Jackson, David and Miller",danielhenderson@example.org,Marketing,Startup (1-10),2024-09-02,Cold Outreach,216.8197442601552,Latin America,1.2,0.8,0.7,False,,,3e818414-c7dc-4058-9192-3eb5c7a5f95e
c90afca1-109b-4cff-815e-804480a85b36,Hess-Winters,ayalachristopher@example.com,Non-profit,Small (11-50),2022-03-15,Trade Show,57.223073632871504,Other,1.5,1.0,1.0,False,,,2388aebb-a5b4-462d-8d63-452e8d420bc9
2836a865-e7e8-4548-ba8a-6efa632e0890,Warren Ltd,alishajohnston@example.org,Technology,Small (11-50),2023-02-07,Paid Search,250.94728242851068,Europe,1.5,1.0,1.0,True,2023-02-01,2023-03-01,
1ca11f87-70a9-4d57-9b22-7ede512d4fda,"Buchanan, Palmer and Simmons",ygonzales@example.org,Media,Startup (1-10),2022-11-01,Organic Search,68.05081216258787,Other,1.2,0.8,0.7,False,,,
e0d344eb-a77d-40bd-b88e-db229a7a3e9d,Willis LLC,johnsoncharles@example.org,Technology,Small (11-50),2024-10-14,Webinar,278.5695288576762,Other,1.5,1.0,1.0,True,2024-10-12,2024-11-03,
9b247ebf-b074-4fe6-9b1a-6c5116b707bf,Torres-Johnson,lauren08@example.net,Retail,Startup (1-10),2024-12-16,Paid Search,374.9814144238973,Asia-Pacific,1.2,0.8,0.7,False,,,c52d36a0-ddeb-492b-b6e3-eb5b05eb8c1a
55239440-5cde-4e75-9c8c-3b9f57214484,Munoz LLC,onealandrea@example.org,Education,Small (11-50),2022-04-18,Partner,76.97295645696009,Europe,1.5,1.0,1.0,True,2022-04-16,2022-05-09,2388aebb-a5b4-462d-8d63-452e8d420bc9
5c73d564-e658-4d66-86d2-fdbb7de45604,Hodges-Wall,carrollcory@example.org,Finance,Startup (1-10),2024-06-17,Partner,320.7624773855155,Europe,1.2,0.8,0.7,False,,,
4387d358-cdbd-475d-9ae1-76d7e5594f1e,"Vance, Avery and Thompson",imoore@example.org,Retail,Large (201-1000),2024-09-11,Cold Outreach,206.48437456028753,Asia-Pacific,3.0,1.5,2.0,False,,,c44ac7f2-1ef6-4e34-a417-cd6645a8a457
bbb8ae71-108b-4155-8975-7c9d0c8d151c,Hansen Ltd,mhogan@example.com,Manufacturing,Medium (51-200),2024-03-11,Free Trial,286.47409923322647,Asia-Pacific,2.0,1.3,1.5,False,,,
b38ef590-6bc9-4817-ad2b-2429de5a40be,"Fowler, Johnson and Jenkins",ruizeric@example.net,Legal,Enterprise (1000+),2022-02-01,Content Marketing,676.8396466373143,Europe,5.0,1.2,3.0,True,2022-01-26,2022-02-25,
e355e670-c430-4055-a87a-868e9ac0fe64,Schultz-Thomas,mblanchard@example.com,Consulting,Small (11-50),2022-09-17,Webinar,121.95955912486701,North America,1.5,1.0,1.0,True,2022-09-13,2022-10-02,
414338c7-cdf0-45dd-90a9-cd797f3c54e9,"Stout, Bullock and Wagner",zkey@example.com,Legal,Large (201-1000),2023-11-14,Free Trial,81.20778106611586,North America,3.0,1.5,2.0,False,,,8296292b-b822-4cec-a122-a420db36f3bf
75e4dcb8-a75c-4055-bb23-e920bb9a654f,"Thompson, Lutz and Mccarthy",mary55@example.com,Real Estate,Startup (1-10),2023-08-08,Webinar,72.84897454572943,Other,1.2,0.8,0.7,False,,,
d629acda-e660-4b95-81c1-2c31a8737066,"Mckay, Smith and Taylor",howard16@example.org,Legal,Enterprise (1000+),2023-11-20,Content Marketing,77.27355373536594,Asia-Pacific,5.0,1.2,3.0,True,2023-11-18,2023-12-14,dcef42b0-36b9-4936-ae20-cabb62dbf3da
908d9e42-f24f-4760-8459-446bf8098689,Webb and Sons,arosario@example.org,Media,Enterprise (1000+),2023-06-09,Cold Outreach,139.5354418548958,North America,5.0,1.2,3.0,True,2023-06-06,2023-06-25,155a3055-5aeb-4c67-9272-2eb461304de0
593c0133-ff1a-4d64-80b0-0ce00fb0beb0,King LLC,mcdonaldlisa@example.net,Legal,Small (11-50),2022-05-14,Referral,194.9847947443166,Latin America,1.5,1.0,1.0,False,,,9b36d017-34c9-4e8f-9856-add790552b8b
ca076567-2fbf-48be-a770-a5811e7b8b45,Edwards Inc,duncangina@example.com,Legal,Startup (1-10),2024-09-12,Trade Show,185.18450260350005,Asia-Pacific,1.2,0.8,0.7,False,,,
9194be49-761b-439b-be09-7738af658860,Bailey and Sons,cwade@example.com,Technology,Medium (51-200),2022-08-18,Organic Search,287.6506143979052,Asia-Pacific,2.0,1.3,1.5,False,,,
49ac42b9-314c-48cf-a6d8-4fa73a12ca67,Lee-Dunn,gillkenneth@example.org,Manufacturing,Medium (51-200),2023-04-19,Content Marketing,149.96493700959357,Asia-Pacific,2.0,1.3,1.5,True,2023-04-17,2023-05-11,
eab6a538-4b2e-4a8c-8f43-a315c1937bed,"Williams, Jarvis and Fletcher",amberjohnson@example.net,Education,Enterprise (1000+),2022-04-06,Referral,474.76847384730945,Asia-Pacific,5.0,1.2,3.0,True,2022-03-31,2022-04-27,
48fc6b55-70f8-425b-8c44-ccccc90c7882,"Mcbride, Williams and Smith",sandraperez@example.net,Education,Medium (51-200),2023-01-31,Referral,120.09397165057584,Other,2.0,1.3,1.5,False,,,
a34e37d2-3629-436d-b586-f8c944b1c94e,Patterson LLC,stephanie13@example.com,Marketing,Enterprise (1000+),2024-09-02,Partner,1307.8440973328386,Other,5.0,1.2,3.0,False,,,1f768026-9cc1-4839-8425-f70b23ef3daa
4b872d59-8b33-4bdc-bfbc-34a57166f424,Mann-Lowery,juliemckay@example.com,Technology,Medium (51-200),2024-06-01,Paid Search,244.82260283349095,Other,2.0,1.3,1.5,False,,,
d893ba78-deae-4212-bfcd-55c6cfd47c4f,Walker-King,robertknox@example.net,Healthcare,Large (201-1000),2024-10-17,Paid Search,74.75932509067023,Europe,3.0,1.5,2.0,True,2024-10-16,2024-11-01,
5f792143-af39-4f23-86aa-5d6d4a24a717,Powell-Hawkins,greenmark@example.net,Marketing,Small (11-50),2022-01-09,Trade Show,63.00953105594121,Asia-Pacific,1.5,1.0,1.0,False,,,
a04bc283-3b89-4b85-b1a3-2b5b47872e8e,"Ross, Stephens and Ellison",kwallace@example.net,Legal,Medium (51-200),2022-12-17,Paid Search,218.3235053291879,Asia-Pacific,2.0,1.3,1.5,True,2022-12-14,2023-01-10,
27104ca3-fc0a-451c-a80f-5b974d28adbe,Parsons-Ramsey,edwardjones@example.net,Consulting,Enterprise (1000+),2022-12-28,Paid Search,124.11763332215624,North America,5.0,1.2,3.0,False,,,
25b5d027-f40b-4fdc-93ea-64a7b7f5fc7f,Adams Inc,hilldavid@example.com,Real Estate,Small (11-50),2024-11-04,Organic Search,262.7493130453881,North America,1.5,1.0,1.0,False,,,
04cc57d6-d92c-4d50-a980-b2449184d58a,Weber Ltd,mario26@example.com,Marketing,Large (201-1000),2023-03-28,Organic Search,216.71651124394748,North America,3.0,1.5,2.0,True,2023-03-25,2023-04-18,a6e45c47-8492-4d57-aa2f-a1ab596df9b4
d19af918-6fa3-4e9f-91fe-8351e54438dd,"Lyons, Lloyd and Page",miguelmcgee@example.org,Education,Enterprise (1000+),2024-01-27,Partner,140.01322324156735,Asia-Pacific,5.0,1.2,3.0,True,2024-01-26,2024-02-08,
c0d82c92-d15b-4c2c-9ecc-9552af3a5252,Taylor-Beck,oritter@example.com,Non-profit,Enterprise (1000+),2024-04-10,Partner,75.38173660230349,Latin America,5.0,1.2,3.0,True,2024-04-03,2024-04-14,e28489e6-2619-46fb-9ca9-0d18e3c8d708
c6464c5a-a23d-48b2-b0fd-0d781f677aa4,"Luna, Ho and Oconnor",kennethstanley@example.com,Retail,Small (11-50),2024-07-25,Direct,44.173374480270176,Asia-Pacific,1.5,1.0,1.0,True,2024-07-21,2024-08-06,07ecb3ea-cbb6-410e-a32b-9957b386f996
849e6feb-3a78-4611-9707-9906f481a9d4,Greene-Russell,edwardcrawford@example.com,Real Estate,Startup (1-10),2024-02-13,Social Media,103.83343600243272,Asia-Pacific,1.2,0.8,0.7,True,2024-02-07,2024-03-08,
b285c788-5542-4ee2-9f03-d8549af25bcc,Burns Ltd,timothy47@example.org,Non-profit,Medium (51-200),2024-10-31,Trade Show,294.4528932999957,Asia-Pacific,2.0,1.3,1.5,True,2024-10-29,2024-11-24,13b86a49-4a28-4490-9628-2bd302a4476f
2dbab7a5-fb5c-4727-8fbb-cdb40847d9e7,Collins-Douglas,djohnson@example.org,Retail,Enterprise (1000+),2023-03-04,Paid Search,176.13927112130335,Other,5.0,1.2,3.0,False,,,
7c2be981-b2cf-4f5d-a113-e3dfdf020f50,Thompson-Jones,greentiffany@example.com,Manufacturing,Startup (1-10),2022-10-03,Free Trial,54.78459147925885,Other,1.2,0.8,0.7,True,2022-09-26,2022-10-05,1eba825c-70c8-453d-9372-84f44af327ab
fc529adc-65b2-4a84-a806-66cb730ad37a,"White, Carpenter and Kennedy",iramirez@example.org,Real Estate,Startup (1-10),2024-02-15,Direct,170.46751329010002,Latin America,1.2,0.8,0.7,False,,,
c8b030df-211c-461c-86d2-73ce63f79a30,Rocha Inc,jwhite@example.com,Real Estate,Large (201-1000),2023-07-28,Webinar,201.99721370835323,Latin America,3.0,1.5,2.0,False,,,8cfe62be-caca-4266-91a0-028a9932b9dc
0955faf2-e14f-4a90-9011-e400ce0b7619,Compton and Sons,michael90@example.org,Education,Medium (51-200),2022-08-03,Webinar,73.17940661857277,Asia-Pacific,2.0,1.3,1.5,False,,,351ed0c9-ed61-4639-93cd-ac7ac6fed49b
dd338e4a-ac08-4ee0-af33-7358a5ffbb63,Walker Group,michael29@example.net,Consulting,Small (11-50),2023-01-08,Partner,167.834786988758,North America,1.5,1.0,1.0,False,,,7ebcbde9-65e2-4d4d-ad6a-0e045e7a5526
be70e000-bc70-40ea-9d92-8c4c18a25287,Villanueva-Murray,ylopez@example.org,Legal,Large (201-1000),2023-09-17,Trade Show,155.48775379012585,Other,3.0,1.5,2.0,True,2023-09-10,2023-09-29,1dc593ce-3b50-4761-9633-3acfeeab7ffd
90773540-b778-4c3b-a17c-9fe98c00af83,Browning-Taylor,jadams@example.net,Healthcare,Enterprise (1000+),2024-09-11,Direct,59.479026923697894,Latin America,5.0,1.2,3.0,False,,,
8803e495-cecc-4d05-b202-60676a8e8689,"Raymond, Clark and Shea",kathryn06@example.org,Marketing,Large (201-1000),2022-11-13,Social Media,197.59705636778185,Asia-Pacific,3.0,1.5,2.0,False,,,
887e75c4-ef96-429d-bd82-a18fa92cf638,Schmidt-Mann,wrightwillie@example.com,Technology,Enterprise (1000+),2022-10-01,Content Marketing,232.43895260161278,Asia-Pacific,5.0,1.2,3.0,False,,,
1af7b418-ac82-4fd6-a1e8-631cd6cd3918,"Savage, Johns and Freeman",brian86@example.net,Media,Enterprise (1000+),2023-09-20,Referral,352.99044710450715,Asia-Pacific,5.0,1.2,3.0,True,2023-09-14,2023-09-30,
b61ea266-b0e5-4f75-868d-01086a3415ee,Smith and Sons,davidalvarez@example.net,Marketing,Enterprise (1000+),2024-09-19,Partner,344.8265860835931,Asia-Pacific,5.0,1.2,3.0,False,,,
9ace8b17-9e40-4d33-9f18-d81b7b8c77be,Green-Cook,thunter@example.com,Media,Enterprise (1000+),2022-10-16,Direct,49.29706301956094,Other,5.0,1.2,3.0,True,2022-10-13,2022-10-28,
f4fb94e1-b096-4470-bb90-88330932e9c0,Arias and Sons,rebecca99@example.com,Manufacturing,Small (11-50),2022-03-05,Referral,70.08718507080437,Asia-Pacific,1.5,1.0,1.0,False,,,b1b63d46-70e3-4c59-900b-9ee4a19b7b88
3134e2ef-8e7b-4c7d-8f85-cd5254900203,"Humphrey, Chaney and Barrett",vdiaz@example.org,Consulting,Medium (51-200),2023-11-23,Paid Search,224.08562062769226,North America,2.0,1.3,1.5,True,2023-11-21,2023-12-13,
75b8779f-2a2e-4e47-b718-cbbde413f14d,"Knight, Hernandez and Johnson",ohunt@example.org,Retail,Small (11-50),2023-02-28,Partner,223.86176945657215,Asia-Pacific,1.5,1.0,1.0,True,2023-02-23,2023-03-19,e17d1323-4082-474c-bb4a-ab282b604af9
158a1599-b0dc-4c51-b9cc-db5d5dcc61cd,Henderson LLC,tracylittle@example.net,Media,Medium (51-200),2024-01-02,Referral,224.08784699166873,North America,2.0,1.3,1.5,False,,,
8296292b-b822-4cec-a122-a420db36f3bf,Powell-Barker,dwalsh@example.com,Non-profit,Small (11-50),2024-01-15,Referral,3236.2974484913807,Europe,1.5,1.0,1.0,False,,,eaa24c2d-3895-49a1-8736-005eff1fbdf9
10abcbb6-46ab-458a-ac6f-6160169031dc,Stewart PLC,mdixon@example.net,Consulting,Small (11-50),2023-04-17,Cold Outreach,234.32578918964794,North America,1.5,1.0,1.0,True,2023-04-11,2023-05-09,25e6a60a-b594-4f68-a03b-f6d4e722acdf
c5029f89-360b-4489-9bab-5f4bf14fe1b0,Schaefer Inc,hallalan@example.com,Media,Small (11-50),2023-02-18,Direct,368.136028357724,North America,1.5,1.0,1.0,True,2023-02-15,2023-02-25,
9b494a02-64c9-4197-9c7e-945519fee0ef,Wagner LLC,harrisbrittney@example.net,Retail,Large (201-1000),2023-09-27,Organic Search,318.36591927695474,Asia-Pacific,3.0,1.5,2.0,False,,,
cafd9454-9828-4a9a-bf9b-b96390330c11,Mccarthy-Dixon,jacksonnancy@example.org,Marketing,Small (11-50),2023-11-17,Organic Search,249.91303592460747,Asia-Pacific,1.5,1.0,1.0,False,,,ab60f942-6fa1-4a2f-b955-fb6042ff1bbc
850f0535-d5fa-49e2-aa9c-fec025bcdf20,Hernandez Ltd,reyesjason@example.net,Real Estate,Enterprise (1000+),2023-03-18,Free Trial,115.32850303206749,Other,5.0,1.2,3.0,False,,,
0898d35a-10ea-4aa4-93cd-36c0e71bb9e7,Parker-Wong,ramirezjay@example.com,Marketing,Enterprise (1000+),2022-10-22,Partner,272.3737969576443,Latin America,5.0,1.2,3.0,False,,,
f879a848-50b3-44f9-a92c-0504b9cafab3,Rivera Group,glennedward@example.org,Real Estate,Small (11-50),2023-03-19,Referral,79.9770587856846,Europe,1.5,1.0,1.0,False,,,
6019b573-b657-458a-bc51-82d0bf2f19ed,"Brown, Lucero and Morris",bernardteresa@example.net,Real Estate,Large (201-1000),2024-10-21,Referral,122.79853855299638,North America,3.0,1.5,2.0,True,2024-10-19,2024-11-18,
4caa8699-21ff-431a-9289-139227f8f0c6,"Sanchez, Rivera and Lee",bruce82@example.net,Marketing,Startup (1-10),2023-02-26,Free Trial,100.65604015259672,North America,1.2,0.8,0.7,False,,,
1385b0b2-8e75-4940-9aa3-a2891f2b5a70,Davis-Salazar,courtneyblake@example.com,Finance,Startup (1-10),2024-10-23,Trade Show,158.45954299757608,Other,1.2,0.8,0.7,False,,,
7b81b044-7f98-41d2-bbaf-d7d87f366d11,Contreras-Scott,anthonydavis@example.net,Real Estate,Enterprise (1000+),2024-01-24,Social Media,945.512258714167,Europe,5.0,1.2,3.0,False,,,
07e842e3-653a-46a5-b99c-50dd247ee1a3,Frazier-Olson,antonio32@example.net,Non-profit,Medium (51-200),2023-03-30,Organic Search,33.32100056890639,Asia-Pacific,2.0,1.3,1.5,False,,,
c70b275b-98b0-4978-ba1f-a1195c0d343c,"Powell, Lee and Jackson",joseph43@example.com,Consulting,Startup (1-10),2024-08-02,Webinar,256.9825419159217,North America,1.2,0.8,0.7,False,,,c48e8559-8d8c-44de-a4f6-be6362ef0831
d9d9caf1-fddc-47ca-82b9-1f231f49d943,Parker Inc,thomasshannon@example.org,Media,Small (11-50),2022-04-23,Organic Search,40.84675180831858,North America,1.5,1.0,1.0,False,,,
a2098da2-5af0-43ff-8ed4-cb8ef1b3fb5e,Wolf-Russo,nicholsjoshua@example.com,Education,Large (201-1000),2022-06-05,Cold Outreach,101.74345596035356,Other,3.0,1.5,2.0,False,,,fb8f9145-9b0a-40a5-a0e1-67cc42bd041e
70106d4a-bc67-412a-b70f-4fa23ab4be11,"Mejia, Stevenson and Rodriguez",guzmankathleen@example.org,Manufacturing,Enterprise (1000+),2023-12-13,Paid Search,354.66031689224207,Europe,5.0,1.2,3.0,False,,,
9800ec52-17f2-41a2-99b6-652afeea5aca,Martinez-Hall,jessica54@example.com,Media,Startup (1-10),2022-08-29,Webinar,156.24480112709546,North America,1.2,0.8,0.7,True,2022-08-24,2022-09-17,
39ea11da-11d6-4935-9fb5-26b7cbd2bb12,"Curry, Snyder and West",kathrynandrews@example.com,Manufacturing,Large (201-1000),2024-10-08,Referral,62.6650689060376,Asia-Pacific,3.0,1.5,2.0,False,,,
ef3ae1ea-d7d7-44ba-a6de-51c4bd0dcfb9,Doyle-Smith,ryanwilliam@example.com,Real Estate,Enterprise (1000+),2022-10-16,Paid Search,83.74337244527322,Latin America,5.0,1.2,3.0,False,,,
ea86832b-8b00-4e54-9b4d-7ec415f0dca1,Johnson PLC,zthomas@example.net,Non-profit,Medium (51-200),2023-04-04,Referral,255.6164807616051,Other,2.0,1.3,1.5,True,2023-03-31,2023-04-30,
d54aa7da-3d4d-4c6d-8d55-510fcc741b6c,Martinez-West,wsmith@example.net,Healthcare,Startup (1-10),2024-02-03,Referral,82.74029237000347,Asia-Pacific,1.2,0.8,0.7,False,,,
a33fc69f-6618-4d57-8b09-9da3fb142065,"Anderson, Benitez and Long",johnsonlori@example.com,Consulting,Startup (1-10),2023-10-23,Free Trial,176.47282026203584,Europe,1.2,0.8,0.7,False,,,
0fe5103d-b12a-4db4-b48b-576f48020f1f,Garcia and Sons,odomjanice@example.com,Finance,Large (201-1000),2022-11-15,Trade Show,153.9237687782095,Other,3.0,1.5,2.0,False,,,
