subscription_id,customer_id,plan_name,billing_frequency,monthly_price,seats,start_date,end_date,subscription_type,churn_reason,add_ons
f073ab92-b169-4a61-b3a6-1a65195ab691,c863e81d-4d4d-4ac8-9976-c575481baa61,Professional,annual,41.65,1,2022-11-14,2023-01-26,initial,Price sensitivity,[]
fdc7a803-1633-4119-ac0b-a57eacaa317c,727b6919-4d2a-4694-b539-43a39253f3c8,Enterprise,annual,1038.0,32,2022-03-25,2023-05-08,initial,Feature gaps,[]
7b60eefd-76ac-4523-bd1a-010c32fd40ee,727b6919-4d2a-4694-b539-43a39253f3c8,Enterprise,annual,1116.75,35,2022-06-07,2023-05-08,seat_expansion,Feature gaps,[]
5004efec-cc82-41f7-ba89-58032f81474a,727b6919-4d2a-4694-b539-43a39253f3c8,Enterprise,annual,1248.0,40,2022-09-26,2023-05-08,seat_expansion,Feature gaps,[]
f001c5ad-ab8f-4613-b991-70f05a2289d6,727b6919-4d2a-4694-b539-43a39253f3c8,Enterprise,annual,1379.25,45,2023-02-21,2023-05-08,seat_expansion,Feature gaps,[]
16ff9827-8233-40a8-a13b-7bc14f3e99a6,a8da123d-171c-4e9b-8364-97aef4c980ce,Business,monthly,99.0,1,2023-06-09,2024-10-03,initial,Poor onboarding,[]
5f41df3d-20e8-4e74-b899-ba947c529d1a,a8da123d-171c-4e9b-8364-97aef4c980ce,Business,monthly,224.0,6,2024-01-08,2024-10-03,seat_expansion,Poor onboarding,[]
321831c4-3296-4adf-a428-da99beec7e7c,a8da123d-171c-4e9b-8364-97aef4c980ce,Business,monthly,249.0,7,2024-05-06,2024-10-03,seat_expansion,Poor onboarding,[]
462e1e4a-07ba-4c75-aa67-8f4723b55d94,a8da123d-171c-4e9b-8364-97aef4c980ce,Business,monthly,324.0,10,2024-08-15,2024-10-03,seat_expansion,Poor onboarding,[]
72f7e360-4ce3-46a3-b30f-770a053c40a0,c49469e8-a25a-4409-b54d-56e5927e4fb4,Starter,annual,26.099999999999998,3,2023-04-22,2023-04-22,initial,Feature gaps,[]
f6468d46-dbc9-4286-a9a6-38b001a9d5d6,f1e8f1e8-7d18-4435-895a-ad9f3667aca5,Starter,monthly,29.0,4,2022-02-04,2022-02-04,initial,Price sensitivity,[]
4f43253f-d0df-4546-a07a-2bbb84c2fbca,bdcb6f54-b530-4c09-b6ba-1e724df3308f,Business,annual,139.20000000000002,4,2023-10-11,2029-06-23,initial,Competitor switch,[]
b208107d-f9bc-4597-a136-04f0539ef07e,bdcb6f54-b530-4c09-b6ba-1e724df3308f,Business,annual,199.20000000000002,7,2024-01-08,2029-06-23,seat_expansion,Competitor switch,[]
f0fc9f17-0cf4-4bfb-9e11-73f6dfe8cc10,bdcb6f54-b530-4c09-b6ba-1e724df3308f,Business,annual,299.2,12,2024-03-14,2029-06-23,seat_expansion,Competitor switch,[]
fa62ddf7-0bdb-4530-b8ed-a2e2cc8204ac,bdcb6f54-b530-4c09-b6ba-1e724df3308f,Business,annual,359.20000000000005,15,2024-09-08,2029-06-23,seat_expansion,Competitor switch,[]
435b42f5-616c-4d67-b27f-fb6a6a1539ee,bdcb6f54-b530-4c09-b6ba-1e724df3308f,Business,annual,379.20000000000005,16,2024-12-09,2029-06-23,seat_expansion,Competitor switch,[]
f907a6e7-e965-4731-9e7a-069ff8a41617,ca97a41d-e73a-4f83-bfd0-7522d9fcf7bf,Professional,monthly,49.0,1,2023-03-24,2024-02-13,initial,Merger/acquisition,[]
4ed4a02b-45e7-4e4b-86cc-aa90a4aa99b2,2be8a38a-2867-4752-a1a2-bd334f40d35a,Enterprise,annual,224.25,1,2024-10-07,2031-01-23,initial,Poor support,[]
fa36affc-a9fd-44ba-8ba3-75a941b6d69a,2be8a38a-2867-4752-a1a2-bd334f40d35a,Enterprise,annual,355.5,6,2024-12-28,2031-01-23,seat_expansion,Poor support,[]
10fca23b-6c0d-49db-bafc-0db70c20bfa7,ed338fe1-bc18-4ab5-bbef-9ed6b376a2b6,Starter,monthly,29.0,3,2022-09-30,2023-01-03,initial,Better alternative found,[]
43aa6fe4-30e6-4b16-9255-d43e872386d3,ab2723da-a428-4be4-9f68-e94e64e38186,Business,annual,559.2,25,2024-02-03,2025-01-26,initial,Feature gaps,[]
6d773be1-0dc1-43d0-b6a0-1dca7a74eb54,ab2723da-a428-4be4-9f68-e94e64e38186,Business,annual,599.2,27,2024-07-09,2025-01-26,seat_expansion,Feature gaps,[]
54b2345c-5117-4c07-b6d1-dd4b97fb8bc1,ab2723da-a428-4be4-9f68-e94e64e38186,Business,annual,619.2,28,2024-11-06,2025-01-26,seat_expansion,Feature gaps,[]
92d11dd7-ae6e-47e8-ad1a-44ba6a934389,bb0ecbb5-3285-4d58-9c33-63d250c0b9ea,Business,monthly,99.0,1,2022-04-29,2026-05-05,initial,No longer needed,[]
61763c48-fedc-4cef-b374-c793ecba7d95,bb0ecbb5-3285-4d58-9c33-63d250c0b9ea,Business,monthly,149.0,3,2022-10-21,2026-05-05,seat_expansion,No longer needed,[]
488261ea-7c71-4af2-a68d-e32470a2827c,bb0ecbb5-3285-4d58-9c33-63d250c0b9ea,Business,monthly,199.0,5,2023-02-03,2026-05-05,seat_expansion,No longer needed,[]
044bdee6-1869-45bd-b57b-e4abec25af51,bb0ecbb5-3285-4d58-9c33-63d250c0b9ea,Business,monthly,249.0,7,2023-10-18,2026-05-05,seat_expansion,No longer needed,[]
56525158-8afe-4e58-8fb8-e84a4846b924,bb0ecbb5-3285-4d58-9c33-63d250c0b9ea,Business,monthly,324.0,10,2024-03-23,2026-05-05,seat_expansion,No longer needed,[]
06ed7ad1-da51-4349-8adf-29b8a28ec49a,bb0ecbb5-3285-4d58-9c33-63d250c0b9ea,Business,monthly,399.0,13,2024-05-27,2026-05-05,seat_expansion,No longer needed,[]
d2ea56db-e6da-4d30-a1fb-a6626e86e6e4,bb0ecbb5-3285-4d58-9c33-63d250c0b9ea,Business,monthly,524.0,18,2024-10-21,2026-05-05,seat_expansion,No longer needed,[]
efb5368b-e6b0-4943-8546-f1407f6e944d,0712d448-a79f-43ef-b9b4-2b0de99a8235,Business,monthly,374.0,12,2023-05-20,2026-04-12,initial,Merger/acquisition,[]
3b4ab131-6eb1-41a0-9bb3-139fae2a8d2a,0712d448-a79f-43ef-b9b4-2b0de99a8235,Business,monthly,424.0,14,2023-11-13,2026-04-12,seat_expansion,Merger/acquisition,[]
565ead05-b543-4e96-b0e3-8b48f17203d2,0712d448-a79f-43ef-b9b4-2b0de99a8235,Business,monthly,474.0,16,2024-02-29,2026-04-12,seat_expansion,Merger/acquisition,[]
f890390f-2387-4aca-9c9e-c9098d8ea629,0712d448-a79f-43ef-b9b4-2b0de99a8235,Business,monthly,499.0,17,2024-04-30,2026-04-12,seat_expansion,Merger/acquisition,[]
197765c7-3c40-42c6-b67c-8afbccf7ad29,0712d448-a79f-43ef-b9b4-2b0de99a8235,Business,monthly,574.0,20,2024-10-07,2026-04-12,seat_expansion,Merger/acquisition,[]
c791cc0c-8455-4277-b205-c466e4e1ccdd,49ffb2f6-056f-498d-9a23-2b292a8cc910,Business,monthly,99.0,1,2024-12-02,2027-07-22,initial,Poor onboarding,[]
5f86dfed-2920-4a4a-b86e-ec71715d7569,1ce1361d-3c40-4a81-b2bc-e6ec7b12fb39,Enterprise,monthly,299.0,1,2023-07-12,2027-01-17,initial,Low usage,[]
298ad17b-e5a3-4359-b7ad-b760d3619dd7,1ce1361d-3c40-4a81-b2bc-e6ec7b12fb39,Enterprise,monthly,369.0,3,2023-11-28,2027-01-17,seat_expansion,Low usage,[]
ed09f725-b30d-4b99-9f46-401834b5ba37,1ce1361d-3c40-4a81-b2bc-e6ec7b12fb39,Enterprise,monthly,474.0,6,2024-01-28,2027-01-17,seat_expansion,Low usage,[]
3cd95bbf-406f-4203-8223-4bf86d5c02c0,1ce1361d-3c40-4a81-b2bc-e6ec7b12fb39,Enterprise,monthly,649.0,11,2024-05-27,2027-01-17,seat_expansion,Low usage,[]
ce5b634b-ae50-4fd5-bb84-6390115201ac,1ce1361d-3c40-4a81-b2bc-e6ec7b12fb39,Enterprise,monthly,684.0,12,2024-08-25,2027-01-17,seat_expansion,Low usage,[]
fdd7dfca-f9f3-4027-9d21-afd3c9212bf2,1ce1361d-3c40-4a81-b2bc-e6ec7b12fb39,Enterprise,monthly,824.0,16,2024-12-21,2027-01-17,seat_expansion,Low usage,[]
125951cc-e5c0-413c-bfb9-8e943db6ead4,d2f7f8df-358c-4f38-a307-e5e98972c0dd,Business,monthly,174.0,4,2023-03-17,2023-08-11,initial,No longer needed,[]
5b1d893b-493d-43d3-a9e1-a7d9b30884f5,5f66a5ba-4fed-4ae4-9701-c6f703171486,Professional,annual,41.65,1,2022-03-08,2022-12-04,initial,Price sensitivity,[]
880592b4-a859-44f7-9438-23cbe26f756d,5f66a5ba-4fed-4ae4-9701-c6f703171486,Professional,annual,67.14999999999999,3,2022-08-23,2022-12-04,seat_expansion,Price sensitivity,[]
24a5d7c1-c8dd-4dd3-8930-6753617583ff,03490185-8308-4002-b50a-64e2623ebb9b,Business,monthly,149.0,3,2025-01-01,2025-10-17,initial,Lack of features,[]
309acf79-7b50-4a72-ab9f-1a53d103ef9f,738acf63-f10c-4e1a-9895-e6b0890498a3,Starter,monthly,29.0,3,2024-01-11,2024-03-22,initial,Technical issues,[]
3e59ce2c-c0d9-40f4-a613-8c12f189e658,cdf9ddbb-1b97-42a2-8f94-cd60ad596da9,Professional,annual,130.9,8,2022-10-31,2023-10-21,initial,No longer needed,[]
b655875e-4b91-45ae-96a4-fd9b69d6131b,cdf9ddbb-1b97-42a2-8f94-cd60ad596da9,Professional,annual,169.15,11,2023-03-27,2023-10-21,seat_expansion,No longer needed,[]
bbe94cb6-02a0-4624-aa5f-78604e0743ca,b741d1c8-e626-4b1f-bf7d-c769304e4bcf,Professional,monthly,49.0,1,2022-02-10,2023-06-19,initial,Low usage,[]
03594cb2-661a-4bd3-b3ba-e09b733e91bc,b741d1c8-e626-4b1f-bf7d-c769304e4bcf,Professional,monthly,64.0,2,2022-05-09,2023-06-19,seat_expansion,Low usage,[]
b52da169-b202-4635-9668-d8ded516dc2a,b741d1c8-e626-4b1f-bf7d-c769304e4bcf,Professional,monthly,94.0,4,2022-10-13,2023-06-19,seat_expansion,Low usage,[]
521b7f61-6c22-4573-8355-2565f28a2cdd,a97f1288-b8e6-4a1a-a1e2-88777596d0e3,Starter,monthly,29.0,1,2023-11-26,2024-01-15,initial,Competitor switch,[]
fc0bbabb-eed4-4222-a8b8-6f85186129e8,3c9106e5-d106-4b8d-8a6c-4cb86e0d8c3f,Starter,monthly,29.0,1,2025-01-19,2026-12-14,initial,Feature gaps,[]
c548df24-13d5-48aa-b797-28ca68f4596a,b883e794-eb7d-4f9b-a2f1-f509ff20325c,Starter,annual,26.099999999999998,1,2023-03-07,2023-10-12,initial,Poor support,[]
d8e028c2-fb80-45ba-84d8-4ed6d6213415,b883e794-eb7d-4f9b-a2f1-f509ff20325c,Starter,annual,26.099999999999998,5,2023-08-01,2023-10-12,seat_expansion,Poor support,[]
0e0588f7-3ba0-47c2-8eaf-738be9031281,276870c6-200b-4844-b633-2db364b38459,Business,annual,279.2,11,2023-10-20,2026-09-27,initial,Poor support,[]
f4cc720b-a99e-4f94-8ec7-556605e2696d,276870c6-200b-4844-b633-2db364b38459,Business,annual,319.2,13,2023-12-30,2026-09-27,seat_expansion,Poor support,[]
58bd86ef-9dc3-480a-b13a-032526c01d4a,276870c6-200b-4844-b633-2db364b38459,Business,annual,359.20000000000005,15,2024-03-19,2026-09-27,seat_expansion,Poor support,[]
c75f6801-c3bb-44e7-a683-10ea9e50a804,276870c6-200b-4844-b633-2db364b38459,Business,annual,439.20000000000005,19,2024-06-09,2026-09-27,seat_expansion,Poor support,[]
3b8893d8-3188-43be-9411-1282a17d6749,276870c6-200b-4844-b633-2db364b38459,Business,annual,499.20000000000005,22,2024-09-11,2026-09-27,seat_expansion,Poor support,[]
3aa08a0d-316d-42d6-aa50-8b5452a0cafe,e9dfe234-68b2-4cb1-a8a9-56efc3c07834,Starter,monthly,29.0,5,2024-11-05,2024-11-05,initial,Low usage,[]
211e26f0-2e08-412f-9ae1-789904426c3f,ae4ed428-b6f6-4c62-b04e-c46bff288ca4,Enterprise,monthly,299.0,1,2022-02-15,2022-02-15,initial,Merger/acquisition,[]
67be137e-2ada-48ec-a755-eca12c4bf705,f9d27761-0daf-4900-8bf6-78cf02e2517f,Professional,monthly,64.0,2,2022-02-27,2025-02-13,initial,No longer needed,[]
8668c3bf-9299-4878-a658-666dce146ba7,f9d27761-0daf-4900-8bf6-78cf02e2517f,Professional,monthly,109.0,5,2022-05-01,2025-02-13,seat_expansion,No longer needed,[]
b8797fe6-3cd0-4207-bf7c-8570fa4a35fa,f9d27761-0daf-4900-8bf6-78cf02e2517f,Business,monthly,199.0,5,2022-07-20,2025-02-13,plan_upgrade,No longer needed,[]
42bacdd8-7674-418a-8e1f-5f0f8d0c7e3f,f9d27761-0daf-4900-8bf6-78cf02e2517f,Business,monthly,249.0,7,2022-11-15,2025-02-13,seat_expansion,No longer needed,[]
20d5cbd9-c4ea-4867-825e-d565b2bc5da5,f9d27761-0daf-4900-8bf6-78cf02e2517f,Business,monthly,274.0,8,2023-04-26,2025-02-13,seat_expansion,No longer needed,[]
3bbed42b-ad74-4081-9afd-26a9fdf77f8a,f9d27761-0daf-4900-8bf6-78cf02e2517f,Business,monthly,349.0,11,2024-03-27,2025-02-13,seat_expansion,No longer needed,[]
071dbfdc-aede-4a6d-92aa-da62cad07e8d,f9d27761-0daf-4900-8bf6-78cf02e2517f,Business,monthly,474.0,16,2024-07-10,2025-02-13,seat_expansion,No longer needed,[]
9bd7c8ba-f5f6-4882-9098-0bc2dc27d58e,f9d27761-0daf-4900-8bf6-78cf02e2517f,Business,monthly,574.0,20,2024-12-23,2025-02-13,seat_expansion,No longer needed,[]
a3aa9039-9e75-4a4a-906c-478e11207f28,29670336-c847-4c82-8dd1-52d634b7fb83,Enterprise,monthly,299.0,1,2024-04-12,2030-01-03,initial,Competitor switch,[]
78590fa9-54f2-4d84-879f-71a8be94d819,29670336-c847-4c82-8dd1-52d634b7fb83,Enterprise,monthly,404.0,4,2024-07-24,2030-01-03,seat_expansion,Competitor switch,[]
f9428180-041c-4b75-935a-59008af2ac3f,a97819c3-bb47-4d4c-93f2-1c6df776484e,Business,annual,79.2,1,2022-12-09,2024-09-19,initial,Low usage,[]
f14e95e7-996f-40cd-818a-17f8b727321e,a97819c3-bb47-4d4c-93f2-1c6df776484e,Business,annual,99.2,2,2023-04-01,2024-09-19,seat_expansion,Low usage,[]
5c36e407-079b-429f-9069-391db825ba96,a97819c3-bb47-4d4c-93f2-1c6df776484e,Business,annual,179.20000000000002,6,2023-07-20,2024-09-19,seat_expansion,Low usage,[]
ae938802-e6c4-4cb3-a095-8512db33dffa,a97819c3-bb47-4d4c-93f2-1c6df776484e,Business,annual,199.20000000000002,7,2024-01-12,2024-09-19,seat_expansion,Low usage,[]
b6469c8e-6b18-4ad2-af61-467ae1be8c4b,a97819c3-bb47-4d4c-93f2-1c6df776484e,Business,annual,299.2,12,2024-04-16,2024-09-19,seat_expansion,Low usage,[]
9ab4c2e7-b162-4358-b65c-f7f4ae3f1a20,12cd2c7e-db13-4d09-baad-3d1bd7f52ffc,Professional,annual,79.89999999999999,4,2024-02-05,2024-11-26,initial,Price sensitivity,[]
5e1fffe2-e4a3-4793-994b-73f6ec39dac5,12cd2c7e-db13-4d09-baad-3d1bd7f52ffc,Professional,annual,105.39999999999999,6,2024-04-10,2024-11-26,seat_expansion,Price sensitivity,[]
a008e1ac-a39c-4632-b234-a18769e39f38,12cd2c7e-db13-4d09-baad-3d1bd7f52ffc,Professional,annual,169.15,11,2024-10-07,2024-11-26,seat_expansion,Price sensitivity,[]
e0cadb69-9754-488a-8b52-914aa8f1e609,e1b150bf-79ce-4c10-9694-d089fcbae47d,Enterprise,monthly,334.0,2,2022-11-25,2032-11-08,initial,Merger/acquisition,[]
d30830bd-0ace-428d-a7f1-112df934cc4d,e1b150bf-79ce-4c10-9694-d089fcbae47d,Enterprise,monthly,439.0,5,2023-01-29,2032-11-08,seat_expansion,Merger/acquisition,[]
f3a7ce5c-4bf9-4c0e-bd9f-27c645ffba3b,e1b150bf-79ce-4c10-9694-d089fcbae47d,Enterprise,monthly,509.0,7,2023-07-12,2032-11-08,seat_expansion,Merger/acquisition,[]
97097018-3af0-40b6-9c58-60fc8fba3543,e1b150bf-79ce-4c10-9694-d089fcbae47d,Enterprise,monthly,649.0,11,2023-11-30,2032-11-08,seat_expansion,Merger/acquisition,[]
7455f26d-aeb6-42e2-b7f1-f48e3dad67a2,e1b150bf-79ce-4c10-9694-d089fcbae47d,Enterprise,monthly,824.0,16,2024-04-26,2032-11-08,seat_expansion,Merger/acquisition,[]
a57ebdf9-9d7a-40d3-b587-973e808fa015,e1b150bf-79ce-4c10-9694-d089fcbae47d,Enterprise,monthly,999.0,21,2024-09-21,2032-11-08,seat_expansion,Merger/acquisition,[]
4de6670c-a199-4443-a1c0-3d47b28fb404,bf1960bb-a703-4d97-be6f-bbb17ef7df91,Business,monthly,99.0,1,2024-03-19,2030-03-09,initial,Competitor switch,[]
d55114be-3b29-46be-837b-c22af9131c31,bf1960bb-a703-4d97-be6f-bbb17ef7df91,Business,monthly,174.0,4,2024-08-12,2030-03-09,seat_expansion,Competitor switch,[]
d8b7edb0-ec61-49c7-ac9b-1466d4ca6baf,bf1960bb-a703-4d97-be6f-bbb17ef7df91,Business,monthly,199.0,5,2024-12-01,2030-03-09,seat_expansion,Competitor switch,[]
e4f836cf-6d18-42a8-8146-7c0d03637a6f,373779a2-cb1f-4607-991e-a21bd5e3fc98,Business,annual,379.20000000000005,16,2024-02-25,2026-05-11,initial,Feature gaps,[]
50189979-0047-4a53-bc8e-77ba8480af3f,373779a2-cb1f-4607-991e-a21bd5e3fc98,Business,annual,419.20000000000005,18,2024-11-21,2026-05-11,seat_expansion,Feature gaps,[]
881b0822-e0d8-4785-b20e-31c605426d6b,1905d1f6-3783-454f-857f-735f0a143a66,Enterprise,monthly,614.0,10,2023-11-10,2024-05-23,initial,Technical issues,[]
33d800c0-3b87-457b-8d48-a36122e1e7d1,1905d1f6-3783-454f-857f-735f0a143a66,Enterprise,monthly,754.0,14,2024-02-11,2024-05-23,seat_expansion,Technical issues,[]
6f51a0ac-00dc-40a3-89da-e595a87b49ca,38ee3814-128e-479d-ac6d-134864372db8,Professional,annual,41.65,1,2023-12-29,2024-03-05,initial,Competitor switch,[]
2d734bb9-12e4-4dd3-be41-5c20551c767e,0dc99b03-5f21-4aa2-b103-0c16e52963eb,Enterprise,annual,224.25,1,2022-09-30,2024-08-28,initial,Technical issues,[]
bc99a8d2-3daf-4ae1-83e4-12d66c448b3e,0dc99b03-5f21-4aa2-b103-0c16e52963eb,Enterprise,annual,276.75,3,2023-02-28,2024-08-28,seat_expansion,Technical issues,[]
fa9fa631-1a27-48c3-ad43-d58c2d118179,0dc99b03-5f21-4aa2-b103-0c16e52963eb,Enterprise,annual,381.75,7,2023-08-08,2024-08-28,seat_expansion,Technical issues,[]
f7cf939f-5779-48a0-9e88-46551656a2ea,0dc99b03-5f21-4aa2-b103-0c16e52963eb,Enterprise,annual,408.0,8,2023-11-28,2024-08-28,seat_expansion,Technical issues,[]
a49a456f-1ca4-4b74-9de7-e8d848180f4a,0dc99b03-5f21-4aa2-b103-0c16e52963eb,Enterprise,annual,539.25,13,2024-03-22,2024-08-28,seat_expansion,Technical issues,[]
d7eedc11-af73-4f12-9ebd-94733303a48c,7ce348dd-58fa-439f-8c6d-a53ede5dc636,Business,annual,199.20000000000002,7,2023-01-09,2024-01-08,initial,Feature gaps,[]
b41f6e13-18e8-4cd1-89f7-7ec5965836d9,7ce348dd-58fa-439f-8c6d-a53ede5dc636,Business,annual,259.2,10,2023-05-03,2024-01-08,seat_expansion,Feature gaps,[]
5446f92c-b2ee-4c8d-adff-69a5d5628277,7ce348dd-58fa-439f-8c6d-a53ede5dc636,Business,annual,299.2,12,2023-09-11,2024-01-08,seat_expansion,Feature gaps,[]
c77ea905-628d-467f-a4c2-9b11deaae652,f03ade13-e4bc-4449-b502-14756be823e7,Enterprise,monthly,404.0,4,2022-11-12,2023-04-10,initial,Feature gaps,[]
1811b5d9-969c-4341-b44a-f6cf0f78f1ea,2360a28e-6a50-4c6d-be1a-c6304154d483,Enterprise,annual,381.75,7,2022-09-27,2032-09-03,initial,Competitor switch,[]
dce2fdae-7749-4069-8f1d-79cadf5e035e,2360a28e-6a50-4c6d-be1a-c6304154d483,Enterprise,annual,486.75,11,2023-01-29,2032-09-03,seat_expansion,Competitor switch,[]
4ccde0f7-ac37-4c0c-9d72-34c62ad22c4d,2360a28e-6a50-4c6d-be1a-c6304154d483,Enterprise,annual,618.0,16,2023-04-07,2032-09-03,seat_expansion,Competitor switch,[]
adbb3b8d-2b6b-4c3f-947d-e0fee5ca2aae,2360a28e-6a50-4c6d-be1a-c6304154d483,Enterprise,annual,696.75,19,2023-06-29,2032-09-03,seat_expansion,Competitor switch,[]
6bb5dfbe-0c7a-44c7-a0f0-1faa430036ab,2360a28e-6a50-4c6d-be1a-c6304154d483,Enterprise,annual,723.0,20,2023-11-13,2032-09-03,seat_expansion,Competitor switch,[]
90f08f33-3391-439d-9993-171842f6fa09,2360a28e-6a50-4c6d-be1a-c6304154d483,Enterprise,annual,775.5,22,2024-04-07,2032-09-03,seat_expansion,Competitor switch,[]
530d6102-d8f8-4a54-9f8f-b952a09a8a83,2360a28e-6a50-4c6d-be1a-c6304154d483,Enterprise,annual,880.5,26,2024-10-17,2032-09-03,seat_expansion,Competitor switch,[]
bdc385b3-53b9-45ae-b778-01a470462943,30d26ebc-9d08-4665-b160-15e6b5081576,Professional,annual,67.14999999999999,3,2022-02-21,2025-07-08,initial,Poor support,[]
15b422c3-3707-4e40-b540-06a31ef45d73,30d26ebc-9d08-4665-b160-15e6b5081576,Business,annual,119.2,3,2022-12-08,2025-07-08,plan_upgrade,Poor support,[]
138f0a98-265a-465a-8440-bce7d407f213,30d26ebc-9d08-4665-b160-15e6b5081576,Enterprise,annual,276.75,3,2023-05-17,2025-07-08,plan_upgrade,Poor support,[]
eafd5f49-2a3c-4b9f-b16d-87741a1ca74e,30d26ebc-9d08-4665-b160-15e6b5081576,Enterprise,annual,381.75,7,2024-01-25,2025-07-08,seat_expansion,Poor support,[]
17cc441c-a636-45b1-a8c8-e923fb2b182f,30d26ebc-9d08-4665-b160-15e6b5081576,Enterprise,annual,434.25,9,2024-05-14,2025-07-08,seat_expansion,Poor support,[]
bc9f1755-f29c-4709-beb8-bd14c9eccb55,e4e7a5f4-b71d-44cd-b27a-88c724efaa27,Business,monthly,474.0,16,2024-09-10,2025-09-14,initial,Price sensitivity,[]
f0123aed-4f09-4ad4-976d-cf5fbf4b21b0,05f71fd6-02c4-42a0-b3c5-52e06133377f,Starter,annual,26.099999999999998,5,2023-12-02,2025-12-10,initial,Competitor switch,[]
4ad38116-0c47-4678-9e9b-f6a6db7bef5c,81c54598-aa79-4e48-87e0-35424960cbeb,Enterprise,annual,303.0,4,2023-06-30,2029-07-13,initial,Price sensitivity,[]
ce3ac3cc-bc0c-4495-94b3-6b0796cc52b6,81c54598-aa79-4e48-87e0-35424960cbeb,Enterprise,annual,355.5,6,2023-09-06,2029-07-13,seat_expansion,Price sensitivity,[]
f697cd67-fe85-43fd-a1c6-a2d4a65d9a2a,81c54598-aa79-4e48-87e0-35424960cbeb,Enterprise,annual,381.75,7,2024-06-15,2029-07-13,seat_expansion,Price sensitivity,[]
845d0b9b-02bb-43b8-b403-82112f09a5d8,81c54598-aa79-4e48-87e0-35424960cbeb,Enterprise,annual,513.0,12,2024-09-15,2029-07-13,seat_expansion,Price sensitivity,[]
8b06603d-a4e9-489b-9da1-201c1a072b90,81c54598-aa79-4e48-87e0-35424960cbeb,Enterprise,annual,565.5,14,2024-11-30,2029-07-13,seat_expansion,Price sensitivity,[]
4fc17161-010c-44e7-b291-1acc15e05e20,16c82353-6b30-4e0a-a2a3-18fc833c1964,Starter,annual,26.099999999999998,1,2022-12-08,2023-09-06,initial,Lack of features,[]
8924a557-bcf9-4184-85ae-c39fce7d1bbc,16c82353-6b30-4e0a-a2a3-18fc833c1964,Starter,annual,26.099999999999998,5,2023-04-26,2023-09-06,seat_expansion,Lack of features,[]
e602debb-9806-46d9-a1ae-1ee3217204fb,2081feea-fe48-4507-a364-2e4b585cb0c8,Professional,annual,41.65,1,2022-05-30,2023-01-23,initial,Feature gaps,[]
5e772b54-1883-40f5-81c6-e08d81e35a13,2081feea-fe48-4507-a364-2e4b585cb0c8,Professional,annual,67.14999999999999,3,2022-10-29,2023-01-23,seat_expansion,Feature gaps,[]
80ecb598-f340-4586-abab-ea7a72ff6cf1,904b9792-d9c0-448a-a2d6-37c21af60b8b,Professional,monthly,154.0,8,2024-03-29,2024-10-01,initial,No longer needed,[]
3c223df7-58cd-47c9-af22-26d4527ff2ad,39c2ee62-0f7b-49e8-bf5d-9c8926da718b,Professional,monthly,94.0,4,2023-07-08,2026-03-04,initial,Technical issues,[]
d9f31cd1-283f-499f-8c38-eebf52396810,39c2ee62-0f7b-49e8-bf5d-9c8926da718b,Professional,monthly,154.0,8,2024-10-24,2026-03-04,seat_expansion,Technical issues,[]
af8ab5a3-c57b-4072-8c45-2656b2609fbb,9759b5ce-5b37-4c3f-9d49-eefba95a43a0,Professional,annual,54.4,2,2023-10-30,2024-01-12,initial,Merger/acquisition,[]
6267c475-96cc-4c32-b6fd-e28c2534c014,788521ed-f993-4d89-8913-cee21e847582,Business,monthly,299.0,9,2023-06-21,2024-01-10,initial,No longer needed,[]
10c100f7-9feb-43f3-b7d1-896b9d890d4c,788521ed-f993-4d89-8913-cee21e847582,Business,monthly,349.0,11,2023-11-15,2024-01-10,seat_expansion,No longer needed,[]
9788800d-a339-4869-a01a-86d6abfc7a24,9a16518f-21f2-43f6-8877-984bbfc23a9c,Business,monthly,574.0,20,2023-11-15,2027-03-03,initial,Price sensitivity,[]
29752c08-0549-45b3-a422-81deea2ad185,9a16518f-21f2-43f6-8877-984bbfc23a9c,Business,monthly,674.0,24,2024-03-27,2027-03-03,seat_expansion,Price sensitivity,[]
ccd83473-021f-4624-9b3b-52edf4811869,9a16518f-21f2-43f6-8877-984bbfc23a9c,Business,monthly,749.0,27,2024-08-20,2027-03-03,seat_expansion,Price sensitivity,[]
4dd3078f-d529-4da4-904c-2ed438d7206f,ba1eee9c-438a-46a6-8d7a-57187ead71a8,Professional,annual,130.9,8,2023-04-27,2023-07-13,initial,Lack of features,[]
fc19a130-e590-4bdb-ae71-253306a1c36f,90460b49-6745-41da-920d-b1fc691ac5c8,Business,annual,239.20000000000002,9,2022-11-10,2024-01-10,initial,Feature gaps,[]
a34c447b-f916-47eb-a74b-dd44043b0e99,90460b49-6745-41da-920d-b1fc691ac5c8,Business,annual,339.2,14,2023-04-16,2024-01-10,seat_expansion,Feature gaps,[]
fafd13cc-a040-41aa-b517-1ffbec25ad1f,90460b49-6745-41da-920d-b1fc691ac5c8,Business,annual,419.20000000000005,18,2023-09-26,2024-01-10,seat_expansion,Feature gaps,[]
c888f664-64f4-457b-a7f6-423bdeab6c65,c18f5106-bb8b-49b6-98eb-35ca506387a5,Business,annual,79.2,1,2022-01-11,2022-06-21,initial,Budget cuts,[]
950330ff-1ff3-4f52-aae6-092ff3705654,1f2e1d44-8848-4542-bd74-48faae60db69,Starter,monthly,29.0,1,2023-03-30,2025-01-22,initial,No longer needed,[]
